id_curso;nome_curso;Link;eixos_tematicos;certificador;conteudista;carga_horaria;disponibilidade_dias;tipo_oferta;apresentacao;publico_alvo;conteudo_programatico;data_lancamento;Acessibilidade;Observacao
MEC037;Python Fundamental 1 - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2257;Informação e Comunicação;MEC;IFSC;20;180;Curso Aberto ;Introdução à programação e à linguagem Python, dados e operadores, variáveis e interação com o usuário e estruturas condicionais;Estudantes e profissionais da área;Introdução à programação e à linguagem Python, dados e operadores, variáveis e interação com o usuário e estruturas condicionais;15/07/2025;;
MEC038;Redes de Computadores - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2257;Informação e Comunicação;MEC;IFRS;30;180;Curso Aberto ;"Redes e topologias; arquitetura e protocolos; transmissão, equipamentos e redes locais";Profissionais e estudantes de qualquer área do conhecimento;"Redes e topologias; arquitetura e protocolos; transmissão, equipamentos e redes locais";15/07/2025;;
MEC039;Sistemas Operacionais - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2257;Informação e Comunicação;MEC;IFRS;20;180;Curso Aberto ;"Estruturas, funções e práticas de multiprogramação; escalonamento, memória e sistemas de arquivos";Estudantes e profissionais da área;"Estruturas, funções e práticas de multiprogramação; escalonamento, memória e sistemas de arquivos";15/07/2025;;
MEC040;Cálculo Técnico - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2267;Ciências Exatas;MEC;IFRS;20;180;Curso Aberto ;"Operações numéricas e notação científica; sistema métrico, álgebra e coordenadas cartesianas";Profissionais e estudantes da área de ciências exatas;"Operações numéricas e notação científica; sistema métrico, álgebra e coordenadas cartesianas";17/07/2025;;
MEC041;Educação Financeira - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2320;Ciências Exatas;MEC;IFRS;20;180;Curso Aberto ;Introdução à educação financeira, matemática financeira básica, orçamento familiar e gestão das contas do lar, gerenciamento de dívidas, poupança e investimentos.;Profissionais e estudantes de qualquer área do conhecimento.;Introdução à educação financeira, matemática financeira básica, orçamento familiar e gestão das contas do lar, gerenciamento de dívidas, poupança e investimentos.;17/07/2025;;
MEC042;Estatística: conceitos e representações - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2348;Ciências Exatas;MEC;IFRS;20;180;Curso Aberto ;"Conceitos; tabelas e gráficos; frequências";Estudantes do ensino superior;"Conceitos; tabelas e gráficos; frequências";17/07/2025;;
MEC043;Estatística: medidas de posição e dispersão - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2349;Ciências Exatas;MEC;IFRS;20;180;Curso Aberto ;"Medidas de posição; medidas de dispersão";Estudantes da educação superior;"Medidas de posição; medidas de dispersão";17/07/2025;;
MEC044;Educação Cooperativista - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2319;Ciências Humanas;MEC;IFRS;20;180;Curso Aberto ;"Educação, formação e informação; concepções de educação; formação cooperativa";Estudantes e profissionais da área de administração e gestão;"Educação, formação e informação; concepções de educação; formação cooperativa";17/07/2025;;
MEC045;Educação, Sociedade e Trabalho - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2323;Desenvolvimento Educacional e Social;MEC;IFRS;20;180;Curso Aberto ;"Sociologia; educação na perspectiva conversadora e crítica; capitalismo, reformas e o mundo do trabalho";Estudantes ou profissionais na área da educação ;"Sociologia; educação na perspectiva conversadora e crítica; capitalismo, reformas e o mundo do trabalho";17/07/2025;;
MEC046;Institutos Federais: Ensino, Pesquisa e Extensão - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2421;Desenvolvimento Educacional e Social;MEC;IFRS;30;180;Curso Aberto ;"Institutos federais; ensino; extensão; pesquisa e inovação.";Profissionais e estudantes de qualquer área do conhecimento;"Institutos federais; ensino; extensão; pesquisa e inovação.";17/07/2025;;
MEC047;Redação de Textos Empresariais e Oficiais - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2558;Desenvolvimento Educacional e Social;MEC;IFRS;30;180;Curso Aberto ;"Ortografia e gramática; formatação de documentos";Estudantes e profissionais da área de administração e interessados no assunto;"Ortografia e gramática; formatação de documentos";17/07/2025;;
MEC048;Relações Interpessoais: abordagem psicológica - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2559;Desenvolvimento Educacional e Social;MEC;IFRS;30;180;Curso Aberto ;"A relação da psicologia com a educação; estágios do desenvolvimento e tópicos especiais; temas transversais ao processo educacional";Estudantes ou profissionais da área de saúde e/ou educação;"A relação da psicologia com a educação; estágios do desenvolvimento e tópicos especiais; temas transversais ao processo educacional";17/07/2025;;
MEC049;Administração Estratégica - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2236;Gestão e Negócios;MEC;IFRS;40;180;Curso Aberto ;"O planejamento estratégico; as orientações estratégicas; a análise ambiental e da organização; a administração das estratégias organizacionais; os elementos importantes para a administração estratégica";Estudantes de Administração;"O planejamento estratégico; as orientações estratégicas; a análise ambiental e da organização; a administração das estratégias organizacionais; os elementos importantes para a administração estratégica";17/07/2025;;
MEC050;Administração Financeira - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2238;Gestão e Negócios;MEC;IFRS;40;180;Curso Aberto ;"Finanças e orçamentos; custos e fluxo de caixa; preço, mark-up e plano de negócios";Estudantes da educação superior;"Finanças e orçamentos; custos e fluxo de caixa; preço, mark-up e plano de negócios";17/07/2025;;
MEC051;Administração Pública - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2240;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Conceitos e evolução da administração; teorias, funções e organização; direção, políticas públicas e controle";Estudantes da área de gestão e serviço público;"Conceitos e evolução da administração; teorias, funções e organização; direção, políticas públicas e controle";18/07/2025;;
MEC052;Administração: fundamentos - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2242;Gestão e Negócios;MEC;IFRS;40;180;Curso Aberto ;"Conceitos; processo; equipes";Estudantes de administração;"Conceitos; processo; equipes";18/07/2025;;
MEC053;Comunicação e Atendimento ao Cliente - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2275;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;Introdução à comunicação e atendimento ao cliente, habilidades de comunicação no atendimento ao cliente, canais de comunicação e atendimento, fidelização e encantamento do cliente;Estudantes e profissionais de qualquer área do conhecimento;Introdução à comunicação e atendimento ao cliente, habilidades de comunicação no atendimento ao cliente, canais de comunicação e atendimento, fidelização e encantamento do cliente;18/07/2025;;
MEC054;Contabilidade Básica - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2282;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"Contabilidade e patrimônio; contas e registros contábeis; verificação e folha de pagamento";Profissionais e estudantes de contabilidade;"Contabilidade e patrimônio; contas e registros contábeis; verificação e folha de pagamento";18/07/2025;;
MEC055;Contabilidade Pública - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2288;Gestão e Negócios;MEC;IFRS;4O;180;Curso Aberto ;"Introdução; receitas; despesas; balanços e sistemas";Servidores públicos e estudantes da educação superior;"Introdução; receitas; despesas; balanços e sistemas";18/07/2025;;
MEC056;Contratos - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2290;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Conceitos; execução";Estudantes da educação superior e profissionais da área ;"Conceitos; execução";18/07/2025;;
MEC057;Controle Interno e Externo - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2293;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"História e desenvolvimento da administração pública; orçamento e controle externo; controle interno";Estudantes e profissionais da área;"História e desenvolvimento da administração pública; orçamento e controle externo; controle interno";18/07/2025;;
MEC058;Convênios - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2294;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Conceitos; peculiaridades; prestação de contas";Estudantes da educação superior e profissionais de área de gestão;"Conceitos; peculiaridades; prestação de contas";18/07/2025;;
MEC059;Cooperativismo: conceitos iniciais - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2295;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"Organizações cooperativas e cooperativismo; tipos de cooperativas e desenvolvimento regional; perfil do administrador de cooperativas e aspectos na gestão";Estudantes e demais interessados da área;"Organizações cooperativas e cooperativismo; tipos de cooperativas e desenvolvimento regional; perfil do administrador de cooperativas e aspectos na gestão";18/07/2025;;
MEC060;Cooperativismo: gestão e implementação - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2296;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Conceitos do cooperativismo; gestão e sistemas de cooperativas; implementação de cooperativa";Estudantes da área de gestão e cooperativados;"Conceitos do cooperativismo; gestão e sistemas de cooperativas; implementação de cooperativa";18/07/2025;;
MEC061;Custos e Orçamento - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2297;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Controle da organização e noções de contabilidade de custos; custos, despesas e orçamento";Estudantes e profissionais das áreas de contabilidade e administração;"Controle da organização e noções de contabilidade de custos; custos, despesas e orçamento";18/07/2025;;
MEC062;Custos Logísticos - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2298;Gestão e Negócios;MEC;IFRS;40;180;Curso Aberto ;"Componentes dos custos; custos de estoques; custos e transportes; Informações e balanced scorecard";Estudantes e profissionais da área de Logística;"Componentes dos custos; custos de estoques; custos e transportes; Informações e balanced scorecard";18/07/2025;;
MEC063;Desenvolvimento Pessoal e Interpessoal - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2300;Gestão e Negócios;MEC;IFRS;50;180;Curso Aberto ;"Relações, competências, qualidades, estilos, necessidades e percepções; liderança, comunicação, tempo e comportamento; aprendizagem, conhecimento e problemas; relações e trabalho";Profissionais de todas as áreas e pessoas interessadas no assunto;"Relações, competências, qualidades, estilos, necessidades e percepções; liderança, comunicação, tempo e comportamento; aprendizagem, conhecimento e problemas; relações e trabalho";18/07/2025;;
MEC064;Economia Solidária - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2314;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Economia solidária; arranjos produtivos locais";Estudantes, profissionais e demais interessados da área;"Economia solidária; arranjos produtivos locais";18/07/2025;;
MEC065;Elaboração e Análise de Projetos - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2325;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"Introdução, definição e roteiros de projetos; aspectos de mercado; aspectos econômico-financeiros";Estudantes e profissionais da área;"Introdução, definição e roteiros de projetos; aspectos de mercado; aspectos econômico-financeiros";18/07/2025;;
MEC066;"Escrita Fiscal - Turma 2025B
";https://aprendamais.mec.gov.br/enrol/index.php?id=2333;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Tributações; ICMS e tipos fiscais; livros fiscais e DPI";Estudantes e profissionais da área de administração e contábeis;"Tributações; ICMS e tipos fiscais; livros fiscais e DPI";18/07/2025;;
MEC067;Estrutura e Análise de Balanço - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2351;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Demonstrações financeiras e balanços; tipos de análises e relatório";Estudantes e profissionais da área de administração;"Demonstrações financeiras e balanços; tipos de análises e relatório";18/07/2025;;
MEC068;Ética no Serviço Público - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2353;Gestão e Negócios;MEC;IFRS;40;180;Curso Aberto ;"Ética; cidadania; profissão; serviço público";Estudantes do ensino médio e educação superior, servidores públicos e privados;"Ética; cidadania; profissão; serviço público";18/07/2025;;
MEC069;Ética Profissional - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2354;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"Comportamento humano e ética; fundamentos ontológicos – sociais da ética; ética profissional; políticas de trabalho";Estudantes do curso superior;"Comportamento humano e ética; fundamentos ontológicos – sociais da ética; ética profissional; políticas de trabalho";18/07/2025;;
MEC070;Finanças Públicas - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2361;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"Economia política; a teoria Keynesiana, descentralização do poder, crise fiscal e governabilidade; finanças públicas; sistema fiscal; formas de tributação no Brasil; as políticas monetária e fiscal do Brasil";Servidores públicos e estudantes da educação superior;"Economia política; a teoria Keynesiana, descentralização do poder, crise fiscal e governabilidade; finanças públicas; sistema fiscal; formas de tributação no Brasil; as políticas monetária e fiscal do Brasil";18/07/2025;;
MEC071;Gestão da Qualidade na Administração Pública - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2377;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Conceitos de qualidade; planejamento e ferramentas";Profissionais da área de gestão e negócios;"Conceitos de qualidade; planejamento e ferramentas";18/07/2025;;
MEC072;Gestão de Documentos e Arquivística - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2378;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"Documentos e arquivos; instalações e métodos para arquivamento; novos recursos arquivísticos.";Estudantes ou profissionais da área de biblioteconomia;"Documentos e arquivos; instalações e métodos para arquivamento; novos recursos arquivísticos";18/07/2025;;
MEC073;Gestão de Estoques - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2379;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"Tipos e avaliações de estoques; pedidos e compras; armazenamento e segurança nas operações.";Profissionais e estudantes da área de gestão ou administração;"Tipos e avaliações de estoques; pedidos e compras; armazenamento e segurança nas operações";18/07/2025;;
MEC074;Gestão de Marketing - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2380;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Marketing, preço, produto, distribuição; mercado e propaganda.";Estudantes do ensino médio e superior;"Marketing, preço, produto, distribuição; mercado e propaganda";18/07/2025;;
MEC075;Gestão de Pessoas: conceitos e processos - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2382;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Histórico dos recursos humanos: evolução para gestão de pessoas; gestão de pessoas: as novas dinâmicas de administrar pessoas; processos e políticos da gestão de pessoas.";Profissionais e estudantes da área de gestão de pessoas;"Histórico dos recursos humanos: evolução para gestão de pessoas; gestão de pessoas: as novas dinâmicas de administrar pessoas; processos e políticos da gestão de pessoas.";18/07/2025;;
MEC076;Gestão de Recursos nas Empresas - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2383;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Gestão dos recursos; administração de empresas.";Estudantes e profissionais da área de administração e gestão.;"Gestão dos recursos; administração de empresas.";18/07/2025;;
MEC077;Gestão Estratégica de Cooperativas - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2388;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"Gestão estratégica de cooperativas; tipos de planejamento e ambientes de mercado; missão, objetivos e avaliação.";Estudantes da área e profissionais que atuam em organizações;"Gestão estratégica de cooperativas; tipos de planejamento e ambientes de mercado; missão, objetivos e avaliação";18/07/2025;;
MEC078;Gestão Financeira - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2389;Gestão e Negócios;MEC;IFRS;40;180;Curso Aberto ;"Introdução às finanças corporativas; matemática financeira; finanças e investimentos; decisões financeiras.";Estudantes de graduação.;"Introdução às finanças corporativas; matemática financeira; finanças e investimentos; decisões financeiras.";18/07/2025;;
MEC079;Gestão Tributária - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2393;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Planejamento da gestão tributária; tributos e contabilidade tributária.";Estudantes do ensino superior.;"Planejamento da gestão tributária; tributos e contabilidade tributária.";18/07/2025;;
MEC080;Legislação Aplicada à Logística - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2429;Gestão e Negócios;MEC;IFRS;40;180;Curso Aberto ;"O estado e as leis; direito do trabalho e direito civil; direito tributário e espécies de impostos.";Profissionais e estudantes das áreas do Direito e da Logística.;"O estado e as leis; direito do trabalho e direito civil; direito tributário e espécies de impostos.";18/07/2025;;
MEC081;"Legislação Fisco Tributária - Turma 2025B
";https://aprendamais.mec.gov.br/enrol/index.php?id=2432;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Formas de tributação nacional; lucro real e tributos estaduais/municipais.";Estudantes e profissionais da área de administração e contábeis.;"Formas de tributação nacional; lucro real e tributos estaduais/municipais.";18/07/2025;;
MEC082;Lei de Responsabilidade Fiscal - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2435;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"Introdução, histórico e conceitos; receitas e despesas; dívida, restrição, gestão, transparência e fiscalização.";Profissionais e estudantes da área de fiscalização.;"Introdução, histórico e conceitos; receitas e despesas; dívida, restrição, gestão, transparência e fiscalização";18/07/2025;;
MEC083;Licitações - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2436;Gestão e Negócios;MEC;IFRS;40;180;Curso Aberto ;"Conceitos e modalidades; fases; tipos e procedimentos; contratação direta; anulação e recursos.";Estudantes de administração e contabilidade.;"Conceitos e modalidades; fases; tipos e procedimentos; contratação direta; anulação e recursos.";18/07/2025;;
MEC084;Liderança e Trabalho em Equipe - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2437;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;Introdução à liderança e trabalho em equipe, comunicação efetiva, desenvolvendo habilidades de liderança, gerenciando equipes de alto desempenho e liderança adaptativa.;Estudantes e profissionais de qualquer área do conhecimento;Introdução à liderança e trabalho em equipe, comunicação efetiva, desenvolvendo habilidades de liderança, gerenciando equipes de alto desempenho e liderança adaptativa.;18/07/2025;;
MEC085;Logística - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2440;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Conceituando logística; processos logísticos.";Estudantes e profissionais da área de gestão;"Conceituando logística; processos logísticos.";18/07/2025;;
MEC086;Logística em Serviços - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2441;Gestão e Negócios;MEC;IFRS;40;180;Curso Aberto ;"Conceitos iniciais; Logística em serviços; Qualidade e indicadores; Tópicos emergentes.";Estudantes e profissionais da área de logística;"Conceitos iniciais; Logística em serviços; Qualidade e indicadores; Tópicos emergentes.";18/07/2025;;
MEC087;Marketing Público - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2451 ;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Conceitos de marketing; marketing no setor público.";Servidores públicos.;"Conceitos de marketing; marketing no setor público.";18/07/2025;;
MEC088;Operacionalização de Valores Monetários - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2466;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;" Introdução aos valores monetários; Contagem e operações básicas com valores monetários; Conversão entre unidade monetárias; Aplicações práticas de valores monetários.";Estudantes do ensino médio.;" Introdução aos valores monetários; Contagem e operações básicas com valores monetários; Conversão entre unidade monetárias; Aplicações práticas de valores monetários.";18/07/2025;;
MEC089;Orçamento Público - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2510;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"Noções e tipos; classificação, leis e receitas; despesas.";Estudantes da área de gestão e serviço público;"Noções e tipos; classificação, leis e receitas; despesas.";18/07/2025;;
MEC090;Planejamento e Gestão Governamental - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2518;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;" Planejamentos e planos; legislação e evolução.

";Servidores públicos.;" Planejamentos e planos; legislação e evolução.";18/07/2025;;
MEC091;Planejamento Financeiro - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2522;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"A decisão de investimento; a decisão de financiamento; planejamento empresarial; fluxo de caixa; controle financeiro.";Estudantes da educação superior e profissionais da área de gestão.;"A decisão de investimento; a decisão de financiamento; planejamento empresarial; fluxo de caixa; controle financeiro.";18/07/2025;;
MEC092;Prestação de Contas - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2537;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Prestação de contas, sistemas, responsáveis e tribunal de contas; análise das contas, convênios e contas anuais; tomadas de contas especial, lei de responsabilidade fiscal e improbidade administrativa.";Profissionais da área.;"Prestação de contas, sistemas, responsáveis e tribunal de contas; análise das contas, convênios e contas anuais; tomadas de contas especial, lei de responsabilidade fiscal e improbidade administrativa.";18/07/2025;;
MEC093;Psicologia das Relações Humanas - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2549;Gestão e Negócios;MEC;IFRS;4O;180;Curso Aberto ;"Psicologia; desenvolvimento; relações; competências.";Estudantes e profissionais da área de Psicologia e Relações Humanas.;"Psicologia; desenvolvimento; relações; competências.";18/07/2025;;
MEC094;Psicologia do Trabalho - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2550;Gestão e Negócios;MEC;IFRS;40;180;Curso Aberto ;"Conceitos iniciais da psicologia do trabalho; competências organizacionais; comunicação e recrutamento; doenças e segurança do trabalho.";Estudantes da área de gestão, recursos humanos ou psicologia.;"Conceitos iniciais da psicologia do trabalho; competências organizacionais; comunicação e recrutamento; doenças e segurança do trabalho.";18/07/2025;;
MEC095;Recursos Humanos - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2556;Gestão e Negócios;MEC;IFRS;20;180;Curso Aberto ;"Recrutamento, benefícios e folha de pagamento; gerência de recursos humanos.";Estudantes e profissionais da área de Administração e Gestão;"Recrutamento, benefícios e folha de pagamento; gerência de recursos humanos.";18/07/2025;;
MEC096;Recursos Humanos na Administração Pública - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2557;Gestão e Negócios;MEC;IFRS;40;180;Curso Aberto ;"Acesso e concurso; ingresso, estabilidade, vacância e remuneração; subsídio, limitador e incidência; especificidades.";Estudantes e profissionais da área de recursos humanos.;"Acesso e concurso; ingresso, estabilidade, vacância e remuneração; subsídio, limitador e incidência; especificidades";18/07/2025;;
MEC097;Responsabilidade Social - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2561;Gestão e Negócios;MEC;IFRS;30;180;Curso Aberto ;"Histórico e implementação; normas brasileiras; inovação e educação para a sustentabilidade.";Estudantes e profissionais da área de administração e gestão.;"Histórico e implementação; normas brasileiras; inovação e educação para a sustentabilidade.";18/07/2025;;
MEC098;Espanhol 1 - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2335;Idiomas;MEC;IFRS;30;180;Curso Aberto ;"Saudações e despedidas, alfabeto, pronomes pessoais, verbos ser, estar, viver e ser chamado; profissões, artigos definidos, pronomes interrogativos e exclamativos, números cardinais, verbo 'ter'; origem e nacionalidade, artigos indefinidos, substantivos, adjetivos identificadores, regras para pluralizar palavras, conhecer numerais ordinais.";Estudantes do ensino médio e da educação superior.;"Saudações e despedidas, alfabeto, pronomes pessoais, verbos ser, estar, viver e ser chamado; profissões, artigos definidos, pronomes interrogativos e exclamativos, números cardinais, verbo 'ter'; origem e nacionalidade, artigos indefinidos, substantivos, adjetivos identificadores, regras para pluralizar palavras, conhecer numerais ordinais.";18/07/2025;;
MEC099;Espanhol 2 - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2338;Idiomas;MEC;IFRS;30;180;Curso Aberto ;"Apresentar alguém; parentesco; solicitar informações usando os verbos haber, estar e tener; estabelecimentos comerciais; oye/oiga, excusa/excuse me, perdona/perdone); conjugação dos verbos regulares visite, comer e partir no presente do indicativo; meios de transporte; números cardinais de 30 a 100.";Estudantes do ensino médio e da educação superior.;"Apresentar alguém; parentesco; solicitar informações usando os verbos haber, estar e tener; estabelecimentos comerciais; oye/oiga, excusa/excuse me, perdona/perdone); conjugação dos verbos regulares visite, comer e partir no presente do indicativo; meios de transporte; números cardinais de 30 a 100.";18/07/2025;;
MEC100;Espanhol 3 - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2339;Idiomas;MEC;IFRS;30;180;Curso Aberto ;"Identificar e localizar os cômodos de uma casa ou apartamento; reconhecer e posicionar móveis e objetos internos; numerais ordinais do 31º ao 100º; identificar palavras e expressões relacionadas ao uso do telefone; horas, dias da semana e períodos do dia; verbos irregulares no presente do indicativo; preparar um convite para alguém; verbos no presente do indicativo; nomes de alguns esportes.";Estudantes do ensino médio e da educação superior.;"Identificar e localizar os cômodos de uma casa ou apartamento; reconhecer e posicionar móveis e objetos internos; numerais ordinais do 31º ao 100º; identificar palavras e expressões relacionadas ao uso do telefone; horas, dias da semana e períodos do dia; verbos irregulares no presente do indicativo; preparar um convite para alguém; verbos no presente do indicativo; nomes de alguns esportes.";18/07/2025;;
MEC101;Espanhol 4 - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2341;Idiomas;MEC;IFRS;30;180;Curso Aberto ;"Verbos reflexivos regulares e irregulares no presente do indicativo; advérbios de tempo; nomes de algumas frutas, vegetais e alimentos; o gerúndio; números de 101 a 100.000; algumas estruturas comunicativas para compra e venda; alguns itens de vestuário, cores e texturas; os usos de ""muy"" e ""mucho""; alguns verbos que expressam opinião ou interesse quando conjugados na terceira pessoa do singular ou do plural.";Estudantes do ensino médio e da educação superior.;"Verbos reflexivos regulares e irregulares no presente do indicativo; advérbios de tempo; nomes de algumas frutas, vegetais e alimentos; o gerúndio; números de 101 a 100.000; algumas estruturas comunicativas para compra e venda; alguns itens de vestuário, cores e texturas; os usos de ""muy"" e ""mucho""; alguns verbos que expressam opinião ou interesse quando conjugados na terceira pessoa do singular ou do plural.";18/07/2025;;
MEC102;Espanhol 5 - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2342;Idiomas;MEC;IFRS;30;180;Curso Aberto ;"Futuro imperfeito; verbos regulares no futuro (visitar, encontrar, sair); perífrase: ir a + infinitivo; meses do ano; estações do ano; partes do corpo humano; doenças e sintomas; verbo doler; verbo deixar(se); condicional simples: uso e formas; apócope; acentuação.";Estudantes do ensino médio e da educação superior.;"Futuro imperfeito; verbos regulares no futuro (visitar, encontrar, sair); perífrase: ir a + infinitivo; meses do ano; estações do ano; partes do corpo humano; doenças e sintomas; verbo doler; verbo deixar(se); condicional simples: uso e formas; apócope; acentuação.";18/07/2025;;
MEC103;Espanhol 6 - Turma 2025B;https://aprendamais.mec.gov.br/enrol/index.php?id=2343;Idiomas;MEC;IFRS;30;180;Curso Aberto ;"Acentuação diferencial de monossílabos; utensílios de cozinha; verbos imperativos; verbos de orientação e expressões de localização; expressão de ideias de necessidade ou obrigação; conjunções y/e e y/u; festivais tradicionais.";Estudantes do ensino médio e da educação superior.;"Acentuação diferencial de monossílabos; utensílios de cozinha; verbos imperativos; verbos de orientação e expressões de localização; expressão de ideias de necessidade ou obrigação; conjunções y/e e y/u; festivais tradicionais.";18/07/2025;;
